uniprot_id,protein,gene,description,n_seq,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
P62841,RS15_HUMAN,RPS15,40S ribosomal protein S15,2,NA,NA,19.412441455337,19.132435960628072,14.779796581453391,NA,NA,15.165936219384538,15.068184943635238,14.847062022856253,14.868568835761614,15.685659222421906,17.96463128607045,19.771683676684905,19.288103883276133,17.96698704549675,19.201926190444144,19.366775908116132,NA,19.673770959337947,15.576778715585666,NA,16.32701162452364,19.125195983620603,19.502248112271175,NA,19.156665602676306,NA,14.814157272580939,NA,NA,14.562067566004536,15.668926280103937,18.31624065895555,16.016135325851316,17.773626913314146,18.629276843432002,18.96763059868763,18.470808277850384,15.740440074285326
Q99541,PLIN2_HUMAN,PLIN2,Perilipin-2,15,17.915285620783465,18.52460393169683,18.660315780157415,17.675329667898964,19.78099603262484,19.169731353359893,NA,19.10683518873073,19.058228722204426,18.711539131507525,18.138027434385357,19.08830553843398,18.417537847088617,18.106285479789864,18.784816184316348,NA,18.50570590217148,18.861213040739027,18.200980951210237,NA,17.761471420878287,18.945322439433458,18.563447201849073,NA,19.947781369799838,17.882392284863705,17.00040164383208,18.57763838370301,19.11409697657668,NA,19.98216422670652,18.760026132031715,18.340629166513825,18.12942547612306,18.1934975295822,19.995374959366718,17.826101054821372,18.940061602684466,20.51539485663927,19.063797288302435
Q12805,FBLN3_HUMAN,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,11,19.073420741486366,18.587132584777518,18.313159459971143,18.7539323057939,17.780777524044662,18.659885195276193,20.57731008873656,16.859619186251486,16.812973574350032,17.65465797380239,18.909800547556973,17.412956134986366,17.90850556026365,19.207510649752706,18.7715462644341,20.341771751945473,18.744211211427253,19.667127090608233,17.173489527355038,20.29753201253324,19.574171673341375,17.35227199577306,18.51485895152291,20.146246104213887,17.842010706424887,18.640307771006455,19.523404600565875,17.84766282220379,17.27641285066358,19.843531350738765,NA,17.238274907241827,16.63552013548175,16.36626207895816,17.17991189445679,17.129527167004962,16.67361039925021,17.108254095713853,15.888744930111752,16.878522715172497
P26440,IVD_HUMAN,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",15,NA,18.393747315004124,18.652727455541203,18.619382746559367,18.49654915776294,18.793600717383097,18.19000733317207,19.415820603498556,19.044189191790387,19.2442198469826,18.853019503279043,18.95672649717621,19.20049841511806,18.760527670224363,18.790560580995077,18.213702447896548,18.514944420966113,19.013971816204652,18.97142237545742,17.62182247130662,18.434241618351397,19.01107180343345,19.027874897481237,17.224604538041753,18.126698543061345,19.10184867783679,18.579763871054325,19.469592717889793,19.96008939467439,17.819995810168223,18.095403309572568,19.450173033223184,19.74709324075462,18.697274200884532,18.746235534076728,18.53552829313708,19.874820019571064,18.950902509161008,19.216261330632726,19.455064586566372
P18621,RL17_HUMAN,RPL17,60S ribosomal protein L17,4,NA,18.548925718060445,19.184899302105453,19.048647694663057,NA,NA,19.348055163916538,18.117450709300886,18.39400021690167,18.04697805469524,17.64404188053488,18.63670342442924,NA,17.979375787788523,19.147177541165583,19.346487953622347,19.270048507329058,19.23854978745445,18.397998131542227,20.21033626871515,18.89817734899796,18.804917649917876,18.08137508615341,17.75390556656984,19.253397371789674,18.75643272726076,19.18761780723903,18.9693965510892,18.196989159829698,19.2262131375579,17.69837231906077,18.126568337040606,17.47383466732387,18.958436233233186,18.28240221403953,18.930156106722354,18.525519995415983,19.223074355294948,18.74079056492739,17.873982755616506
O60506,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,8,18.22565179287934,19.010212369129874,18.488682583761737,18.872757522348408,18.417336870337987,18.628535385461635,19.275001292818718,18.287544730940226,18.82998930624104,18.706674704948057,18.912647604741217,18.758383583669904,19.448380586227753,18.19841456279615,18.81123952856523,18.883777079364428,18.795667763445355,19.29284070003384,18.375961264484104,19.679553910177397,19.34849607470622,18.077037759662293,18.964520703064995,19.292039634027656,18.63954981372038,18.77799944081026,19.208187422917543,18.74548607179561,19.028075542855287,19.323593243113233,18.281419046116135,18.877177336385618,17.84303872442178,18.505636322605767,18.868646546251924,18.226573748495852,18.53902373563771,18.3213385407123,18.057012596855134,19.114986092023578
P26599,PTBP1_HUMAN,PTBP1,Polypyrimidine tract-binding protein 1,6,18.061300260317367,18.134590530529973,16.65783882437545,18.711346877242992,18.453212326817678,18.42704500307904,19.895611495002058,16.98785480515659,17.526076209714237,17.462265602586527,17.556892751622467,16.911995736222252,18.600106944470557,19.132619033621783,18.21466768216129,19.823259202832347,18.76518507322565,18.71303275225213,16.420931198970724,20.86649010001415,19.250792209555286,17.421726451058454,NA,20.71104932012035,17.431223164816462,18.109002527707748,19.357703221235894,17.922450144662083,18.039886928968176,20.410237227076355,17.080810408560872,16.466075289912855,NA,17.008182629575067,16.55616771893036,16.835600591484674,16.48398167915165,16.43849955298555,16.559547065691024,16.578647206096363
P62241,RS8_HUMAN,RPS8,40S ribosomal protein S8,6,NA,18.978172466030582,18.822487919421356,19.071443679722076,18.209048781273466,18.526990962519513,18.673166842884466,19.0773685705826,18.713151543081704,18.681967441786202,18.16586248562061,18.893249842948983,18.352243053503766,18.699529456343914,18.675154259609474,19.040252621392327,18.985362209669162,19.433582298333423,18.77655482219911,18.87076344406363,18.720274672034165,18.44936692568876,18.96620701615337,18.76044578962695,18.68951574537983,18.795870736155397,18.94479842176264,18.681651531465615,19.002386820770457,17.98976585818216,18.89312587953897,18.525819185797406,19.70258246439914,18.963258201712502,19.269603651331085,18.99598890949219,19.26050651010399,19.039761993718308,19.27697624825303,18.77664458428395
Q8WW59,SPRY4_HUMAN,SPRYD4,SPRY domain-containing protein 4,7,18.61867283042637,18.838832107076612,18.48212275974453,18.418744345191257,18.875804720559575,19.70245647533285,17.631004095653598,19.932540497359234,19.203356811094682,18.55331501945285,18.538002362412247,19.309908454978732,19.302237834413216,19.402219109903303,18.6021158512143,18.02959409073808,17.823094683517116,18.1577359745992,18.50281372378925,NA,19.45481542174999,17.91653686150375,18.90893507245713,NA,19.036330552696636,18.366128021286244,17.608586910838294,19.89205883645886,20.035379210617254,17.313663869094942,18.492341394153577,19.051907234677937,18.746327145748012,19.048593733231094,18.083411459888783,18.993443447464593,19.55194941721177,18.61202275309075,19.387977909070994,19.045269672251777
Q9NY33,DPP3_HUMAN,DPP3,Dipeptidyl peptidase 3,18,20.137746562716437,18.58845467605436,19.035246267620945,18.786976347811564,19.277635678815443,18.608086153157004,18.850212375689647,18.92063508946378,18.784011012083294,18.420659330657962,17.93429712199004,18.88918061638317,19.113799168703082,19.53709650796381,18.902834520527307,19.062022835425427,19.051706366451047,18.552037293139882,18.953853074553656,17.65249539160151,17.974674185349617,18.841158557097085,18.34935058997442,18.67461692715774,18.75321827435868,18.55802796055976,19.370061236119586,18.70798412733236,18.899760254472845,19.496824511120174,18.68518087348953,18.994689170657054,18.99611567749361,18.793929517749255,18.253789621265774,18.437447667993677,18.153452876486025,18.862819704074248,19.282687614577966,18.447873553703875
O14618,CCS_HUMAN,CCS,Copper chaperone for superoxide dismutase,6,18.477879237314326,NA,18.765128789458146,18.737475358911936,19.555727636794852,16.863366125849378,19.128264223745596,18.294111825706537,18.519235076120008,18.899551381421393,17.426275146509596,17.981908673980673,19.220258716433943,19.89186012176828,19.430557643480558,19.611802332034664,20.322621052437825,18.761920739089575,17.475461434995978,18.601663867497493,19.117994608462663,18.519794019798965,18.295415369296137,20.080739411333,19.37598504083,18.778135515918663,20.060687802291774,18.064528132951978,17.78751590758944,19.623961581774264,17.273242028889737,17.943847047192452,18.036741620162736,17.869922137757705,17.345214930189986,17.726901486521037,18.046534043197216,18.41277159469219,17.510464468011893,17.095377484415906
P03928,ATP8_HUMAN,MT-ATP8,ATP synthase protein 8,1,NA,17.45429031855799,17.538072095594348,17.916241956925916,18.41629554094399,18.830308950180857,NA,19.596018336610662,19.489505704487257,18.301125159852074,18.430144842783466,18.422495522457094,18.55222178908619,NA,18.138292824714927,16.158775261390367,17.522679709414355,18.498438410515995,18.482640040710162,16.482138183758472,18.063770105140957,19.222206514413926,19.05159518545083,NA,18.43754471330878,17.940851490030884,17.497768336413696,20.83741702844259,20.347493274427812,NA,17.758754347864777,19.084632794830515,19.435796448386533,19.5100871619101,19.723778650063263,18.553691158747146,19.94486148682067,18.010346685033685,19.305131929271273,19.457229198079283
Q9NX40,OCAD1_HUMAN,OCIAD1,OCIA domain-containing protein 1,5,NA,18.38221340849268,18.59690522183095,18.691359355513814,17.940478841565493,17.966551999270045,NA,19.528144995969402,19.204223706610524,18.52504883790946,18.555909724203584,18.724527610314492,18.963319502027996,NA,18.374633254952144,NA,18.34662988440815,18.685034296927174,19.067860533423943,NA,17.95462874875988,19.03811435495427,19.13668336344038,NA,18.536233262532804,18.448003434990657,NA,19.352237860181667,19.369872146985784,NA,18.676796477179163,18.794198412230514,19.036087343022043,19.424117625954143,19.936766124361824,19.222969724149234,19.40865277935914,19.264905219337745,19.20220309399926,19.272202739807458
Q9HBL0,TENS1_HUMAN,TNS1,Tensin-1,37,18.218918746556692,18.28625492751387,17.98753207654332,18.6546886415205,17.77162862723366,17.784061545314064,20.328273464845388,17.803413401420222,17.66920983645086,18.041021999747898,17.84592111937158,17.73919345612245,17.598435342875675,19.018857637761993,18.246402560815707,19.85614373357107,18.871699372058508,18.665928597732563,17.804120169450652,20.968892341344777,19.00607049631292,18.291920501244977,18.2214713782679,20.27781204944463,17.909082657006042,18.331611719234754,18.49297742642954,18.288300210763257,18.134920043086836,19.445181533068816,17.320335807311164,17.626485705949914,17.077252089492585,18.0005667437354,18.00166959077519,17.788442565060482,17.891621024852515,18.178546040944408,17.47422378783419,17.78253624703209
Q14152,EIF3A_HUMAN,EIF3A,Eukaryotic translation initiation factor 3 subunit A,17,18.3633440598705,18.880816690546393,19.092485963874807,18.92470255130058,18.685565291850796,18.73041625253634,18.92757323675912,19.156598801696838,19.015689912939003,18.94714412177957,18.644801574285555,19.16803752185039,18.330619324173743,18.515785300958843,18.7577799229718,18.290221494583154,18.544313093719143,18.860352671300205,19.048553862083715,18.17615899015301,18.7353071877022,18.69770762392539,18.7672917610314,18.041839648955136,19.003796968373724,18.891572741918807,18.598260919848435,19.025715600595444,18.645604015610658,18.883192173228224,18.89438732240239,18.889605638217567,19.550431978637,19.225034084820322,19.38191392094817,19.385142294622522,18.87616263381837,19.094020238637352,18.95594774739197,19.10259543309681
Q00577,PURA_HUMAN,PURA,Transcriptional activator protein Pur-alpha,5,19.78697749752113,18.874868434517932,17.98771170552491,18.739779954508897,18.913667502575386,18.675898300091827,19.06086114952422,18.55507770549341,18.280734413511915,18.994769376309844,19.151182829623455,19.20427745509397,18.73916150759224,19.512088902365907,18.23424907854915,18.27963397033618,17.65122071975756,18.72522437034398,18.532384044955094,17.725825674394237,19.516508141323584,18.71745269458657,20.044615664473948,19.73748475833641,18.583651372403118,18.56166680122845,18.586093738627028,18.626557489120252,18.28924830598651,NA,19.039419579410424,18.72919928254723,17.857651922866026,18.983860016922083,18.911379935871853,18.919994203846557,18.72835042365843,18.509286980914826,18.281982796226895,18.785614924484786
Q9BSJ8,ESYT1_HUMAN,ESYT1,Extended synaptotagmin-1,22,18.39852311340123,18.55776882970096,17.86325593134244,18.376605496770274,18.312167191371817,17.923184039218683,20.158637794479137,17.73171445082779,17.51154236259861,17.85084151441644,18.321190051383798,17.5446437413208,18.5421398919739,19.189519459051432,17.919802411150606,19.937224989972233,18.966998205685606,18.665038399691007,17.991980942196598,20.045396703859197,19.541170312938167,18.077299237481654,17.671095962770522,20.847161948348948,18.12760272079364,18.945075174158678,18.57549406719783,17.93853320236525,17.938568586603196,20.129795655825266,17.511849755228805,18.321523379714062,17.757002866963976,18.1773417313634,17.338292663548863,18.012673648230887,17.992363494301234,17.93615240031226,17.69868887602321,17.65531951158662
Q96I99,SUCB2_HUMAN,SUCLG2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",14,NA,17.427085621643045,18.06105549937818,18.22680838816905,19.13936705013496,18.707329203019164,18.842975134576236,19.50194965951374,19.584696669031533,18.245046949705102,18.304998134855836,18.376395205242332,19.065273625909064,18.275168732715027,18.63783045556906,17.87493421963048,18.945220085070023,19.055324095438035,18.820104637361847,18.65679377228809,19.073073416923602,18.214985770355696,18.120328174596402,17.920914707841252,19.13665254444806,18.6280042322381,17.88500861826846,19.84279196846565,19.812254557211737,17.93097796853643,18.70923166656616,18.87503051197037,18.593358385300615,18.980439362463365,18.73118583466965,18.187159850922505,19.584274864949858,18.087381473895398,18.87587705678909,18.801249971868497
P39656,OST48_HUMAN,DDOST,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,9,NA,18.686921270661575,19.065433797861463,19.25545290323945,19.296898029597408,18.32076949244114,18.93183662700707,19.12024939060621,18.511061866889257,19.532491517841127,19.330130889146997,18.888346195697014,18.704351794146458,17.403914469286367,19.292995387835056,18.43844849066833,19.16119096641211,19.458482759789035,18.536895032814396,17.296107135555673,18.335389617297206,18.87278568600337,19.22338933195052,NA,18.937971461921972,19.16996188413497,18.7806243047682,18.586062470131026,18.272514291581405,18.427826312548397,19.09861371243237,18.413285693241527,18.389932330082804,19.108013184331153,19.062606218651663,19.113074388874136,19.066558377463103,19.433864086984947,18.805684283600662,19.025755089750167
P26640,SYVC_HUMAN,VARS1,Valine--tRNA ligase,10,NA,18.971654917368443,19.17526260901185,19.256723552691067,NA,18.321562967761277,18.18492649828455,18.6783222808338,18.70279057805147,18.783981501593303,18.739740894174556,19.179403455541575,18.756101237649005,17.97524717910144,19.207594643913975,18.12901677865624,18.872519025906225,19.292635576316304,18.792372057846677,19.217772597129866,18.435919397183557,18.302100561547146,18.334583958811656,18.395104099372926,18.499993837119582,17.975600082075502,18.552496532721,18.950387305620982,18.99980322832659,18.488042779495327,19.08347623339791,18.811165348621106,19.157770123302015,19.299170172636156,19.158738409635248,19.17868248158581,19.12050471586328,18.99809260126152,18.922595178546498,18.82323675867709
P61353,RL27_HUMAN,RPL27,60S ribosomal protein L27,4,NA,18.994678186294202,19.02550486535074,19.313092380246207,NA,18.92291205459549,18.842799028165377,18.523155211854363,18.349458888484726,NA,19.080595889247903,18.815554792918036,18.883629466144797,NA,18.948908103058713,18.19613752643975,18.73888671540404,19.442526673897017,18.08691896265238,18.58510063582302,17.887873360781178,18.397917138786298,19.838535502790442,17.81565472703408,NA,18.414737768176426,19.238913248881868,NA,NA,18.48028341183527,18.569094848036112,18.199157890587994,19.37704738356135,19.060953909075756,18.849740857143406,NA,19.273598618706778,18.730119714265886,19.003273136439926,19.15155654916177
Q13683,ITA7_HUMAN,ITGA7,Integrin alpha-7,12,18.315011998586463,18.829619565916992,18.74024864743788,18.80056630399698,18.614384134605054,18.766613519422926,20.209363243121526,18.46219868541109,18.18420515006261,18.69018429795597,18.334845325252207,18.704337261036176,18.423090504542518,18.188659197968068,18.520312194491503,19.437570876333155,19.03692428099908,18.685102263368506,18.752418527315427,19.845034218496988,18.704467448746417,17.872327653560674,18.519492632970902,19.03113531408649,18.479517765580507,18.856670070002114,18.556312541054048,18.877279214118357,18.730282908598543,19.055929313339433,18.364423336935296,18.989168085731684,18.17523041877212,18.563488692467693,18.477006659662546,18.556862026760452,18.634837566271017,18.76357489055244,18.279163877255268,18.824223614445884
Q8TAT6,NPL4_HUMAN,NPLOC4,Nuclear protein localization protein 4 homolog,11,18.30657015837316,18.727355004795182,19.402418276368657,18.87821071063199,18.53687845378207,19.024286651712814,18.06815246967388,18.816196581787143,18.977594757704175,18.72007249455945,18.910487202103884,19.322840386489148,19.095128728653695,18.99784108721414,18.499172636016926,17.8264060500251,18.89661445537237,18.80610548063732,19.147523695424006,17.70863287534507,18.974269955888875,19.695987540899633,19.079696230866872,17.787157607801937,18.885025632630327,18.87682784408624,18.44241705204518,18.562715135840268,18.848453185026553,18.03816941573564,19.343357318589288,19.55654863557773,19.0098991230159,18.914944753118053,18.84404362206503,18.824037895826727,18.815011978017544,18.851767874676632,19.00349424314302,19.336251340348024
P22830,HEMH_HUMAN,FECH,"Ferrochelatase, mitochondrial",11,18.032383643622754,18.559622697813978,18.598961554305664,18.62043269699847,18.81795919829378,19.340020128270524,17.740658632830154,19.365920201457882,19.376560019651635,19.179115495260813,19.07264886857667,18.938676486230435,18.821478203329242,NA,18.328116585688452,17.459031474336616,17.678735705194818,18.330572937447172,19.25637723619035,16.52230327640213,18.561872447183205,19.023062339049858,19.05477785488074,NA,19.1191902523351,18.733914241710202,17.511088888604732,19.717119167503792,19.237508801781352,17.843859703485837,18.411150739976183,19.06099672569446,19.109868203354896,19.30927370234992,19.36199829738677,19.604348003756012,19.483260262240563,19.01065868019123,18.722672169239875,19.33286893471073
Q9H4G4,GAPR1_HUMAN,GLIPR2,Golgi-associated plant pathogenesis-related protein 1,4,19.52632478735473,17.898718371999284,17.090267737959444,18.193603896296057,17.426540582654898,18.704293114221933,19.143912075415503,16.799059531266895,16.496372946623925,16.898521729732735,17.390086443701236,16.497772236498278,18.168060990309193,19.120414003129348,17.434691720433513,19.6224298290656,19.08768867748239,18.887666929357863,NA,20.632563325032216,19.432985513901283,17.50957006103501,NA,20.176481269135603,17.28809842448875,18.29815036473266,19.905754805844378,17.089258373018982,16.93470452836131,19.84490233053548,NA,16.264416796648295,17.289670032590124,15.478505934759767,NA,NA,16.51072228594278,16.316392151544992,15.950109107946156,NA
Q9BZQ8,NIBA1_HUMAN,NIBAN1,Protein Niban 1,11,18.176377242799845,18.947543663934965,18.82952230716162,18.526480267125265,18.94746550277713,18.707550938644815,18.563109278662274,18.923200348682776,18.969147696600967,19.13776381266628,18.977354933603117,18.851405378561932,18.251449288653383,18.878507318959848,18.884230219884056,19.182119797204884,18.994426550709996,18.976657648476287,18.479680294190683,18.756361990948513,19.05823460123266,18.41777791044186,NA,NA,18.34328715275612,19.02133019813489,19.351535044868022,19.773234120245935,19.15027609005355,18.072865912212876,19.367630652161072,18.15188213863561,18.454822324966194,18.253096480448015,17.340851084275418,18.193608536364408,18.940729050479227,19.497253098548395,17.991000861490782,18.56363029508438
Q96CN7,ISOC1_HUMAN,ISOC1,Isochorismatase domain-containing protein 1,6,NA,18.89831256880673,18.725855797469713,18.556721930860714,18.064966386869337,18.52078387514013,18.473134329023146,19.722972292467055,19.33829497565668,18.34590470978248,18.411592456784984,18.816106612300967,18.627331629474398,NA,18.528305720054686,18.167420356928925,18.253091449215677,18.28775352196737,19.193071884334653,17.57674476224728,18.31717521766587,19.14172400191605,NA,NA,18.641795727186924,19.08580763472252,17.928849921314345,18.66208721106305,18.694507063164583,17.786741751659665,19.812034196302058,19.300185463231738,18.890717206378493,18.90367494748331,19.90273964770684,19.30875968247183,19.048604715971155,19.35028572844274,19.6318996740607,18.894269353310925
Q9NUJ1,ABHDA_HUMAN,ABHD10,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial",10,18.29799622192779,18.462513083783325,18.44179307569994,18.55559114910921,18.367179136501914,18.355507503464572,18.465533548807677,19.7233335520253,19.181163239338296,18.777284642079834,18.705968697615873,18.967901437459002,19.00582411714542,NA,18.452057168482277,18.35911585648138,17.45095861511077,18.06195620826097,19.006196083081637,18.287209704881302,18.616728866407495,19.394821735211032,18.034983326602465,NA,18.88052826582907,19.246627032632553,18.211927602135383,19.02608788007604,19.7923453018293,18.377982502073433,18.776347332423,18.749545292970026,19.28288047763284,18.843357313672556,19.127124921284356,18.733098095433196,19.556647863833373,18.845901325458435,19.48679416368245,18.955258514981544
Q86Y39,NDUAB_HUMAN,NDUFA11,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,3,19.799329057673628,19.02576084756778,16.92879637572399,18.23373136580753,18.743447849352478,17.937152189856636,NA,19.379080272813496,18.226469513882982,18.692124472496182,18.780403934793124,18.796249481252403,19.605022887174037,18.553355522290566,19.144726347674652,NA,18.713067140472024,19.23523957470579,18.35484731917698,NA,17.024978764167184,19.021606631383055,19.34022113771477,NA,18.584328093660872,18.659765263304497,16.97560728719061,18.950243663851992,19.032287150646333,NA,18.695071492755762,18.951114701892315,19.060301022194764,19.008914648492063,19.497245014450183,18.932155291458475,19.428922945724054,19.328093195943264,18.4299934618846,18.68167646524225
Q9BYV2,TRI54_HUMAN,TRIM54,Tripartite motif-containing protein 54,2,17.622377282786715,18.873507705010976,18.755530475558206,18.89451445812132,18.97112945111097,18.601777316329507,17.182602322461943,19.081977886838047,19.04654471632719,18.899783161176625,18.711250294390265,19.021975505416577,19.928937643235944,18.56817829905007,18.30337432293944,NA,18.573479823797925,18.682991632474145,19.341814981456686,NA,18.9527528193674,18.540279883101764,18.909635346337886,NA,19.253996758373315,18.661797197624438,NA,18.404525170607922,19.634707888661648,17.273428901520237,18.68501081687838,19.044809964163083,18.906686673629608,18.9070287044449,18.9233098046791,18.826444746622442,18.942244168373993,19.203809161236265,19.340662230780197,19.068307817356978
P62318,SMD3_HUMAN,SNRPD3,Small nuclear ribonucleoprotein Sm D3,4,NA,18.882056887678395,18.754029580290997,19.109353539769195,18.667475559162344,18.351247769771426,18.86552704040577,19.170675477893642,18.759350939685678,19.126134761827096,19.159896919971292,19.182485050593737,18.646414165451027,19.21016102849551,18.8535776203009,17.667417939419245,18.891718709040855,19.098667939457044,18.713562962464582,17.68649083661718,19.040989032901322,19.088485415950284,19.042342366854434,19.030359788969562,18.26284247920762,18.676020449670837,18.602977205673696,18.467848479087007,18.813680660368163,19.042020015171506,19.030330996774797,18.98964147189777,18.481793692409624,18.748835575823325,18.868280368304983,18.701336027737973,18.600133849184676,19.16716360028606,18.354184478170325,18.912885761715263
P23368,MAOM_HUMAN,ME2,"NAD-dependent malic enzyme, mitochondrial",14,19.053957238289282,18.30672799357373,18.345207750311925,18.798709849725878,18.644151097556772,18.56681114017499,17.94385404375461,18.959511664515208,19.27560712950575,18.586716719044894,18.766904564954,18.682237564997234,19.68074903072982,18.871319150729743,18.83784607841208,17.959285949752367,18.02917423502478,18.43828386226793,18.59554818179609,NA,19.237655435459608,19.547604709800993,19.573094151222044,17.751352245550372,18.975929654607942,19.000020344917782,18.38166100229091,18.879089404755437,19.499060010397084,18.102425964745006,18.58099260482642,19.53499966817423,19.640880847274516,18.640024707427294,18.520512018728333,18.371378133913144,18.619515681677733,17.773617747756116,19.074055228588172,19.49238095602983
P43686,PRS6B_HUMAN,PSMC4,26S proteasome regulatory subunit 6B,10,19.576128246568512,18.078233125644427,18.12615206730703,18.653202466622034,18.876852477407375,18.886794726646812,18.2674122564137,18.734324378276003,19.06065230684961,18.453420205405976,18.915649087536575,18.91280891209203,18.47154915001016,19.08252445713771,19.0182208429291,18.257199376357587,19.079212201466394,18.511076960484512,19.264769493893745,18.246278674426545,18.693368259672216,19.34047758358121,19.1446002033253,18.454874732579682,18.95653681740825,18.404330218823972,18.163110669306164,18.37588530514012,18.802330970166512,18.806460156972282,18.715528693410036,19.54961925835386,19.089549733680865,18.792918412343962,18.88365673226797,18.7736177678936,18.58203960759643,18.86229601971813,18.77357992309808,19.031128448522505
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,8,18.432899473488927,19.546940698044935,18.91529744414115,18.460584954761224,19.07728283880589,18.97015585578388,17.792511225521643,18.65075201943659,18.802540694125994,19.09059736806643,19.26267153978383,18.751825753243526,18.315997198583084,18.84696765051065,18.41186702836671,17.17996289614904,18.738922678770187,18.320123327484467,19.448619901630046,NA,18.571843469332105,19.257632716748283,19.483149046174994,NA,19.10547764971417,19.18405839894659,18.134210860799815,18.929603304620503,19.317423234306442,17.571492695905857,19.034846138685392,18.636901939483078,19.032104740529274,19.067138387201105,18.690398524335322,19.07845145721999,19.164733111969642,18.69069227994364,18.915003921889745,18.9437720964715
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",3,18.801626075337026,18.27087742690344,16.654931058097425,18.133503040604477,18.791556205564184,18.68949952708343,17.146768983215285,19.547747871939034,19.31627412724299,18.637463548635875,18.28721537198804,18.944098301623775,19.264857333249953,18.57316782720414,19.20867948680764,16.81885750747397,18.601605974218486,18.924288522224845,18.242949564421977,NA,18.562790119642194,19.219645942294243,NA,15.90011917245815,19.178214579130966,18.789732278025866,18.407154406836803,19.329607750728297,19.833568579328624,17.199996378950797,18.55814702323475,17.935714720906535,19.372841800159016,19.312937499083304,19.58734130515368,19.016082798439367,19.79341970393185,19.250336116229413,18.799198459737237,19.27180441867935
O94905,ERLN2_HUMAN,ERLIN2,Erlin-2,12,18.142718519881445,18.811181199781903,18.75960806885845,19.150576716974943,19.251796977523146,18.804224633480896,19.113850716928354,18.308419023851616,18.16665274071952,19.20231149672761,19.32633377100975,18.680523589061448,18.1309856003338,19.199374879468184,18.780793656743622,18.857295838818978,18.646671024607993,18.80112061336372,18.237460171032293,19.048463026091046,18.83754800240649,18.657755826223063,19.111792913980526,18.28938060492246,18.96235157190326,18.540094060348608,18.477713529313803,18.546090505826943,18.00160708342942,18.418042432297046,19.050285612716543,18.615262808986863,18.686044857496363,18.8095767567166,18.66133489710488,18.849548689695343,18.48294321280913,19.29647333070238,19.04866783478682,18.77389556619224
O75340,PDCD6_HUMAN,PDCD6,Programmed cell death protein 6,6,NA,18.81520074700899,19.162013778621542,18.685308273897565,18.962828085488965,18.62457904016084,19.722627378917032,18.325632769877487,18.11151283668556,18.675135757245314,18.56730675980706,18.43249565583031,18.29499232408775,18.598211520413567,18.63388142401342,19.06631881546897,18.92132772391014,18.836612773568216,18.189968726412232,19.496389209351236,18.535828808152306,18.59925324982937,NA,18.617685125763042,17.860652008598123,19.45763835744194,19.353880331622946,18.0068847472234,18.199965653096438,19.458940449452964,18.699947624872856,18.57601992736795,19.03061747862781,18.46571220642183,18.235650472991466,18.660113240029055,18.198147139957307,18.38637408916238,18.773383088695194,18.712293275253835
Q9BS40,LXN_HUMAN,LXN,Latexin,3,20.676932536941965,17.789544662515578,17.86231347013608,18.250973567545913,20.0632058948727,17.83089958616281,19.938306508343558,18.314897995293908,18.49703822604414,18.425765949951334,18.061122919280468,17.911199845850103,18.27722311757542,19.61534948975296,18.988414224051994,18.64858075504235,20.0596933901646,17.76968116835157,15.798596910407516,17.869287159230588,18.580830495658226,18.514913211553935,17.585379101313094,19.197381157134743,18.890420841136354,19.025052471508513,20.394712749815728,17.480024234546505,17.677973353662612,19.74845143175084,15.395857288959268,15.687322200470799,16.754940450621273,16.254966928303222,15.711517478634496,NA,16.34191048214837,17.18434472337827,NA,NA
Q15836,VAMP3_HUMAN,VAMP3,Vesicle-associated membrane protein 3,1,NA,18.89700731694635,18.34366234204461,18.83117364365548,NA,17.635481030407416,19.01928513983266,18.293035109887956,17.710564213438346,17.898907242998302,18.861249038729444,18.196599280445433,18.742073446108396,19.46235367403452,19.068662330420356,18.970135234061228,18.419649781779903,18.850371437418026,18.878206013015024,20.063315666409316,18.43456172078254,18.157779161937356,NA,18.991708078623322,18.183835445209322,18.83789913000249,18.741166735075254,18.304383231197797,18.55680507125146,19.1802411190625,18.329548665559006,18.309924254524514,18.624387899350275,18.605479948188147,18.503351927757752,18.499054512256958,18.07847493414278,18.936523635238576,18.594572178838977,18.32463092379121
