uniprot_id,protein,gene,description,n_seq,gene_symbol,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,pi_pval,sig_pi,sig_nominal_01
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,13,"=""""",18.0791906601591,18.1986447293062,19.0243296619819,18.9677971870134,19.0293343742294,19.8250080102888,18.1100646172888,19.5889561761238,19.7250149721618,19.1305608346536,18.6390704033784,19.2659391667152,19.3360705417233,18.7882430569988,19.5143910034485,17.9616191048475,18.7214406650379,19.0841586355823,18.7502282505324,NA,18.7138722969339,19.0388188731719,19.9471715012893,17.0946773768932,19.2263129609115,18.9049124949039,18.3868884869697,19.5195587480889,19.2004882647552,17.3415968140665,19.1939140547864,19.9883569556403,19.2671514530594,19.3257488203363,19.3680824662011,19.2221592559344,18.8395391866121,19.3388499388009,19.6031445900897,19.6984764329266,-0.168465402973982,-0.769322462477519,0.432391656529554,18.9989687954831,-0.567554419038747,-5.63420206649623,0.573669362183939,0.99407463931736,0,0,0.04065716133374692,0.5500273373428103,0,0
Q07960,RHG01_HUMAN,ARHGAP1,Rho GTPase-activating protein 1,12,"=""""",18.4994340635212,19.0315180920238,18.6350923962751,19.035867286972,19.3672524341627,19.0753120963276,20.2719859264571,18.3761086106751,18.9676848892301,18.3829372252195,18.7747529663739,17.7294774693056,18.364768992278,19.6881182083795,19.3611054048467,20.4509393046468,19.3341250841341,19.7047504529718,18.3554224068601,19.1381246994947,20.139402958156,18.2291639905954,18.466664430705,19.3743444491528,18.6609165126694,18.6221324186245,20.6218442312304,18.7306442826526,18.274774077952,20.2109068756505,17.5907567553854,18.1374069688184,17.2300729610622,17.625448374505,17.5880319917476,17.8681634225206,17.3768808930276,17.5921931737306,18.014635830886,17.4454989169696,0.300530987500427,-0.351136498518041,0.952198473518894,18.7086165381549,0.932753737485951,-5.38536484846228,0.356675543823978,0.99407463931736,0,0,0.1345557376388941,0.3275013668671405,0,0
Q9UBW8,CSN7A_HUMAN,COPS7A,COP9 signalosome complex subunit 7a,9,"=""""",18.9910567038398,18.8906885103586,19.1439357721531,18.8086892695043,18.8113448149466,18.5869845283242,18.3060387690119,19.2695170122096,19.3616342932305,18.9044417057004,18.9609265218102,19.1883310793335,19.1541412201907,18.8679378045235,19.1400886991354,18.4456692125626,18.9374588652212,18.7723140580513,19.6384584163728,17.7648307501595,18.5535817758347,19.0822082648767,19.2537633417927,NA,19.2156939163607,18.7804656320323,19.0934998269718,19.3350655562463,19.1242445736032,18.5480956454974,19.5687813445754,19.4051564953651,19.5496240948651,19.3203109361038,19.455617217843,19.3918405657993,19.3727825256065,19.4909091989672,19.5309645694858,18.7534732879777,-0.129238245776325,-0.509494147311234,0.251017655758584,19.045399148114,-0.687991454469261,-5.56380756411431,0.495628786949381,0.99407463931736,0,0,0.03939743620552886,0.5571350464734828,0,0
Q15369,ELOC_HUMAN,ELOC,Elongin-C,5,"=""""",18.9305719416051,19.1638785200278,19.2325570734884,19.1483132956998,19.1415727095045,18.7950331910363,18.6557727422094,19.478092471971,19.3895361405394,19.3745947444233,19.2188134873558,19.2798244206846,18.8945513230251,18.6626249408735,19.1320095811031,18.263377194193,18.9046661565833,18.8201301606997,18.8547275226547,17.1016121267604,18.9851706228212,19.2055340135515,19.0347520195736,17.6776323561431,19.0669490324511,19.3425234132078,18.8079563636064,19.2619669991899,19.6641007057242,17.7821837953464,19.187472856648,19.6248343028072,19.3753898907082,19.6620305152163,19.251062085404,19.2938058966235,19.6018763067787,18.7764638242846,19.1078187699508,19.2187565627498,0.05722163066471,-0.364734402449304,0.479177663778724,19.0092635019306,0.27428169311901,-5.75041942725346,0.785313116906405,0.99407463931736,0,0,0.00600581919081481,0.8119190814652816,0,0
P11182,ODB2_HUMAN,DBT,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",12,"=""""",NA,18.4865623624829,18.5120877704692,18.6480454758188,18.3218036719612,18.317075094341,18.2473354120411,19.7769039919691,19.7350635900307,18.1959633304179,18.472268747855,18.9104946084416,18.3195939945597,NA,18.1614937242156,17.8712400985731,18.2870764869487,18.6963104845274,19.0085681690548,19.1031656528773,18.8823944758079,19.0078394668425,NA,NA,18.6219911175098,18.6874608175362,NA,19.7719444315308,19.6078703008582,18.0179809856619,18.2863232870333,19.8437085397111,19.9719378194143,19.2308498978514,20.2975321849239,19.6099805528933,19.5509210809432,19.1190614354085,19.6021009326843,19.4291052685573,-0.20597983741974,-0.869973575775805,0.458013900936325,18.9317158646215,-0.630380385063791,-5.56727223550656,0.532651207143746,0.99407463931736,0,0,0.05634724377034967,0.4855112083105522,0,0
Q02338,BDH_HUMAN,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",12,"=""""",18.5174092221224,19.2562249821368,19.1786041839675,18.5549309109057,18.5221820228885,17.5768595768238,17.931267683976,19.7163138410505,19.7797952250318,19.1902232522153,18.629636673562,17.881829876338,18.0278255762923,NA,16.41747407667,17.1915873231136,18.2497002618535,17.9007498767482,19.0667201176166,15.8944301364161,19.4554149714256,18.7264092919011,18.2482491670062,NA,19.7060649028369,19.0607428639179,17.5349926271627,20.7237863609544,20.5937446980825,17.2454780026365,NA,19.1321917787424,19.8681531528745,19.093909446883,20.1561977245464,19.8679151764984,18.9643550255415,19.1022455858029,19.4460549219853,19.3402541029616,-0.803975143265522,-1.88834980510452,0.280399518573478,18.7499979627429,-1.50356106766589,-4.75790677014865,0.141399942814963,0.99407463931736,0,0,0.6830176989482302,0.06998359759431383,0,0
P43034,LIS1_HUMAN,PAFAH1B1,Platelet-activating factor acetylhydrolase IB subunit alpha,19,"=""""",19.3691257390235,19.1594843785973,19.0914596331099,19.0208742983269,19.3795261481047,19.0225372201156,18.3416739261476,19.0821413332822,18.7563950993482,19.0120210884798,19.0635807495535,19.131994112052,19.2587043915889,19.1526415822982,19.1923878600344,18.6895920446949,19.3827084686366,19.1003490663581,19.4879689781556,17.9911762231957,18.4109996436055,19.7403160102618,19.0196005587166,18.2169251182683,19.0324925935201,18.7966515301269,18.9714379562059,19.1178293536009,18.9743495665834,18.5744311389463,19.1936972262609,19.0419762674697,19.2681964743469,19.4060543368727,19.0909283465804,19.2309968924014,19.3550300078295,19.0274868186048,19.3290025091718,19.2892860308872,0.089024688530376,-0.259908408285571,0.437957785346323,19.0443507680341,0.516026601773885,-5.6619328794043,0.608743909957105,0.99407463931736,0,0,0.019190639971862253,0.6878075451066157,0,0
Q8TDX7,NEK7_HUMAN,NEK7,Serine/threonine-protein kinase Nek7,7,"=""""",NA,19.8177957819318,19.816151666674,19.1718819093789,19.4220188004871,19.1735307486552,18.4028938663805,18.7223467396216,18.6106863309417,19.5975590578568,19.1510808195742,19.0355358613551,18.378293724816398,18.4071835203421,18.7669929499281,17.9544468220907,19.0765368631221,18.6342362447986,19.0371917639555,17.3643446491222,18.3215088155596,19.5261540629268,18.7844394098979,NA,19.1498963855959,19.5879101580677,18.6658156138045,19.4968186516785,18.8812764619367,17.716361446349,19.5305140974275,18.7043680952556,18.877660195621502,19.1431524152365,19.0879002366315,19.5360997647387,19.3864316817343,19.7591415423283,19.6186934572838,19.3417490069233,0.0910533701917373,-0.485810681884496,0.66791742226797,18.9909631478955,0.319797167141224,-5.72968498442509,0.750917449508757,0.99407463931736,0,0,0.011327749795887616,0.7528704209950793,0,0
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,3,"=""""",18.5006315451295,19.2302693656718,19.2527759084437,18.814181284365,19.5670577173951,19.0960377619222,17.5284805254425,19.1089878595803,19.2843638971406,19.2087264580663,18.341483264754,18.7365003053682,18.9035526625642,19.2567610586643,18.9379530204555,18.0748507366282,19.100783567368,18.7742829032641,19.3124939673096,NA,19.2228653176492,19.6160798723027,18.9425109159442,NA,19.2195830523834,19.3879170116507,18.1117161987951,19.1572916906665,18.4222995511877,17.9025412720808,19.4384048075031,19.4117579769324,19.1079683093309,19.3628126047704,19.1859400855005,19.1795150001539,19.0203304057797,19.4957745468106,19.4797551814464,19.7554841751401,-0.0295051415144769,-0.51948299752965,0.460472714500696,19.01186109962,-0.122003787278513,-5.77365097031222,0.903554975220358,0.99407463931736,0,0,0.0012995663033059796,0.9152542372881356,0,0
P61081,UBC12_HUMAN,UBE2M,NEDD8-conjugating enzyme Ubc12,8,"=""""",19.0262606449963,19.2700994678673,19.3401206297138,18.9031094744102,19.2231683996673,19.1775647155059,17.9784072031264,18.9183084695352,19.0282537863387,19.2279180331652,18.9255286218731,19.267103425976,18.7026546231769,18.3301309017985,18.9500151960674,18.0362798224495,19.0367006407319,18.8178259062933,19.0438393133085,17.2751488854318,19.0227645570192,19.1966456769803,19.1683247505598,17.6145285842838,19.1656160429196,18.5351811618485,18.7146410775307,19.183071116075,19.0598581160869,18.0145906684066,19.5180314888831,18.8657522618,18.9132367370703,19.2619932623905,19.3987538725432,19.1485521042969,19.1388906335945,19.2421493530288,19.0555240271889,19.405578445348,0.137967371818892,-0.278273872367712,0.554208616005496,18.9025530524822,0.67040164751461,-5.57754425536911,0.506545223722989,0.99407463931736,0,0,0.04075304722209976,0.547840349917988,0,0
P62917,RL8_HUMAN,RPL8,60S ribosomal protein L8,4,"=""""",NA,18.2453953835069,17.471583018265,18.4255240267531,NA,17.7993489113165,20.2477253639199,19.1430731129466,18.1362417849165,19.1271690753642,18.6772200850198,19.0413636459127,18.9099633426633,18.8307907432652,18.0611060687747,20.7080665851608,17.8538555318511,18.6929623578239,19.353386486753,18.9864131436122,18.8959978406945,18.974933478798,19.5881962838202,19.2324201722928,18.1826756349511,19.4050940089484,18.8840472465634,NA,18.7702434797887,20.5952275201291,18.3075298805461,NA,19.3174102495753,17.9230898509672,19.4375950148136,17.8932368965718,17.3446490278646,18.8237881513895,17.5470704291227,19.0968114180735,0.223284452004261,-0.745928341510134,1.19249724551866,18.775866812576,0.467655903320732,-5.6420815482421,0.642923601666226,0.99407463931736,0,0,0.04283503017289612,0.5401858939311099,0,0
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",5,"=""""",18.8615078641341,18.7032168290411,16.5785804665776,18.022936372813,19.3183166053564,19.1528967192901,17.7432877392586,19.8176289006182,19.3825902136991,19.1079633212624,19.0304052276187,19.2791674192838,19.8683648650085,17.9739269811323,19.3098309995115,17.2408977428486,18.8136517637182,18.7428619697554,18.5331793669372,18.2288356234654,18.9384082939082,19.4436907380465,19.7662345428896,NA,18.9725519352105,18.796591723679,18.610354424305,19.5179959848254,19.6837522096459,16.9164993517765,18.1393565255671,19.4272542540178,19.6386264701547,19.2817000579142,19.6087748254576,18.820352739261,19.583730293328,18.890561345063,18.845044660413,19.4916492520849,0.0571854958408586,-0.73469929160014,0.849070283281858,18.8739276056123,0.146181308001105,-5.77267153799453,0.884549534787373,0.99407463931736,0,0,0.003046719787836008,0.8649535265172226,0,0
P08708,RS17_HUMAN,RPS17,40S ribosomal protein S17,5,"=""""",NA,18.9037225033627,19.1806686447227,19.2518992480922,NA,18.7661205948895,18.9692679455936,18.6174715516365,19.0251078665616,19.090005798434,19.0391983832118,18.5964430046849,18.8651013374456,NA,19.1680289370671,18.8478383877873,19.2797468517536,19.6801900696867,18.7405828623674,19.9828856933234,18.2716697697093,NA,18.610256199953,18.0415137389529,19.0850018380748,19.0113267526737,18.9555809151993,18.8601545825454,18.1632274040487,18.3618316573094,18.4884546635529,18.4334579961387,19.2478945920189,18.6802757231108,19.1041336370154,19.1632192803771,19.0254187002842,19.2047112970965,19.1873537511148,18.1573179357732,0.224611947206952,-0.324966219100944,0.774190113514849,18.8904744476547,0.829641481535646,-5.39780680686363,0.412352964553431,0.99407463931736,0,0,0.08641515183583305,0.4100601421541826,0,0
P61225,RAP2B_HUMAN,RAP2B,Ras-related protein Rap-2b,7,"=""""",20.524379053002,18.1402049847798,18.8712673528354,19.0155086093478,18.9381151214603,18.8543958360928,19.2299556295737,18.284280941212,17.9845075161748,18.6700372106315,17.7178512755376,18.6268680623312,19.1787768551087,19.8128680048473,19.1479710224537,19.8255970104949,19.7526952902658,19.0510796940458,18.0198685589596,NA,19.7014797614113,18.5120417481006,NA,19.7549759456407,18.3373420902045,18.7542591524491,19.9544476121885,17.2665698601602,17.5879150319421,19.8969098173438,NA,18.1412613019743,NA,18.7446609723288,18.2128600292625,18.5550676210421,18.5085420384958,18.6096212626394,18.629105679811,17.651337689737,0.228857286989822,-0.596334837493025,1.05404941147267,18.7906840456635,0.562984900436009,-5.6242196823542,0.577026750156925,0.99407463931736,0,0,0.054652047712334506,0.4920721705850191,0,0
P49755,TMEDA_HUMAN,TMED10,Transmembrane emp24 domain-containing protein 10,6,"=""""",NA,18.9015495112716,18.8792126253339,19.0141383930736,18.6042638373799,19.2206868881958,19.4847692753605,18.3740113154778,18.0120763292071,19.2159152522948,19.5760445601678,18.4827370618441,18.2974448505335,18.4153015852217,19.3680999641565,19.7162483342801,19.1975742198313,19.4723105414203,18.343102967398,19.3559436058283,18.858227634296,18.6572659185964,18.1432258697527,19.5107580822941,19.0200974507826,18.7332997430551,19.9046453516362,18.857312009685,17.7812032918189,19.9701291467394,19.0051164661837,18.5974057392071,18.5591731495609,18.7219500805773,18.9206669329562,18.8544216374491,18.3982295310071,18.8932905645083,18.9029245819417,18.5818058029133,0.311237044293623,-0.225083507849468,0.847557596436715,18.892373848801,1.17472116907562,-5.15046260339316,0.247401468346895,0.99407463931736,0,0,0.18879568366649524,0.26571897211591033,0,0
Q9UN37,VPS4A_HUMAN,VPS4A,Vacuolar protein sorting-associated protein 4A,5,"=""""",NA,18.9306623370658,19.5317607129999,18.7907468603448,18.6769938592081,18.992209951333,17.5242397888382,19.3385857220389,19.2965212720732,19.3524506710046,18.3325327134611,19.0484926853674,NA,NA,18.770954609619,18.2718729021647,18.8910988558366,19.0626899996451,18.5424078785761,18.0440508817732,NA,18.7687790544063,NA,NA,18.8867488192353,18.9330715258396,18.3011256641907,19.4445336434686,19.0050632181218,NA,19.4997236256259,19.2125546718876,18.4766031442501,19.4045608211846,19.5772954645579,19.5639512025978,19.605902088657,19.2251601050065,19.2798218296169,19.6598170000038,0.116651463895455,-0.456190600921912,0.689493528712821,18.9770601084849,0.414756934901485,-5.62616931717728,0.681081138217863,0.99407463931736,0,0,0.01945759795971733,0.6861673045379989,0,0
Q16586,SGCA_HUMAN,SGCA,Alpha-sarcoglycan,6,"=""""",NA,19.1684149963961,18.9094394255744,18.9974454625269,19.7731929916145,18.963150585007,17.4469540359191,19.3627323485661,18.6900210289608,19.4354928378229,18.8342873514745,19.6149879932681,18.7218655558696,NA,18.6770741803263,NA,18.9087431157893,19.1679120823264,19.5236173900228,NA,18.5538980541495,19.0793363424515,19.4753830526651,NA,18.8768062761339,19.3803212415039,17.7910030171908,18.7187504976899,19.2387813904372,18.0472619151252,18.9516027329293,19.0156918632737,18.7435209570749,19.2561546848651,19.8144744051593,19.2037574540526,18.9437883025139,19.7836614304741,18.9430210681484,19.001079618825,0.20157681556017,-0.369885622669035,0.773039253789375,19.0003893053179,0.716794813537029,-5.5258814648004,0.478385754837084,0.99407463931736,0,0,0.06454928286739808,0.4691088026243849,0,0
P54646,AAPK2_HUMAN,PRKAA2,5'-AMP-activated protein kinase catalytic subunit alpha-2,7,"=""""",NA,18.5720937330053,18.8405078823165,18.7401530042851,18.5644430333811,18.8707747197765,NA,19.309504410897,19.0417766513937,18.8923808205467,18.9034100229354,19.1788699250688,19.3795957347585,18.11160013798,18.5122191783921,NA,18.4496302118791,18.6492516000818,19.2083715245619,NA,17.8850205921759,18.978418583475,18.2525465909436,NA,18.8189659777533,18.7637218400005,17.8748094556171,19.2348367567199,19.1213971215775,NA,19.0858752734491,19.3258712674985,19.1011081048555,18.9506384669443,18.9580903155182,18.8953260209378,19.1862222353324,19.1619788126983,19.0026342434847,19.1832379719114,-0.0981953804501252,-0.549061441596276,0.352670680696026,18.8530965359457,-0.443065924827167,-5.67259456242193,0.660602793016762,0.99407463931736,0,0,0.017681020380854586,0.6998359759431383,0,0
Q9ULA0,DNPEP_HUMAN,DNPEP,Aspartyl aminopeptidase,12,"=""""",19.2671645192365,19.2947726029435,19.0442580169558,18.7529112238917,19.0919309436773,18.9320385510384,19.0539123030852,19.1576751164424,19.17033110921,19.2551132518837,18.9734447252618,18.8765104863465,18.1319027154803,18.4279085736634,19.2535481303504,18.3169178261476,18.8430759256877,18.7676832612142,18.9810253239801,18.026138964489,18.7027038574864,19.0066186432937,18.9197281550172,17.7040313636123,19.0218919941374,18.8946045032357,19.2533362542787,19.0452628886668,18.7244619513737,18.649542191623,19.6336958747999,19.157313777071,19.4594303663056,19.2602469407109,19.340816807354,19.5456323679383,19.0678324006707,19.1989336025746,19.6226146964493,19.0329558072636,0.287008116748435,-0.108136722844545,0.682152956341416,18.9714979503712,1.46906718182957,-4.81028781860253,0.149820628846993,0.99407463931736,0,0,0.23661763799567503,0.21541826134499725,0,0
O94903,PLPHP_HUMAN,PLPBP,Pyridoxal phosphate homeostasis protein,7,"=""""",19.495671373153,19.4655508203055,18.8995181369594,18.3922985019094,18.878013807799,18.8024601424285,18.0503188772388,18.9423333605608,19.3832918485703,19.2626339412192,19.0729774857181,19.1725790471544,18.8797953101857,18.7474038894253,18.5856277893768,18.4223359250111,18.5653738337944,18.0349829157527,19.4945037536791,18.5237588055565,18.9997463520946,20.0787893442523,19.7862507923093,17.4910297718265,18.7585557710356,19.3018257214673,18.4499319765663,19.6039448838627,19.5419003544459,18.0988965573117,19.3095445598669,19.0577749634928,18.1866757743505,19.1325449930566,19.5542131168225,18.3935830243302,18.8017765876547,18.3841982597018,18.8082346766726,19.1579186518095,-0.269579520001063,-0.879632664985093,0.340473624982967,18.8992191424682,-0.893764329710443,-5.41774869450195,0.376920386856175,0.99407463931736,0,0,0.11423442183307195,0.3548387096774194,0,0
P61106,RAB14_HUMAN,RAB14,Ras-related protein Rab-14,9,"=""""",18.6964025419507,18.8697119356387,18.9934064306391,18.9824179988236,18.7118347329125,18.7540797815306,19.8351573763068,18.3713662157712,NA,18.813522433418,18.8427099025957,18.3307918292838,18.3541337609837,19.765439847902,19.24358025158,19.6396655237956,19.5183214763788,19.2461518903873,18.3917752249668,18.9309855925368,19.2623006042851,18.437575459907,NA,19.6245915279052,18.6885474239567,18.9416665032398,19.303027507021,18.7416403313705,18.7612307774027,19.7329986927574,19.0442606885204,18.4190450563866,18.2094004395524,18.7313073732096,18.2541680371165,18.61212649655,18.5871103045987,18.4851829005044,18.7722206950893,18.5780250399631,0.104100722161217,-0.337923633995117,0.546125078317551,18.8809968580721,0.477155138907176,-5.66170738840495,0.636052657128695,0.99407463931736,0,0,0.020456513194003052,0.6817933296883543,0,0
P26373,RL13_HUMAN,RPL13,60S ribosomal protein L13,3,"=""""",17.765191322972,18.7697873882455,18.8615023156713,18.9554919193453,16.6513634886583,19.0897542499952,19.862057903518,18.4132648984396,19.1901538191267,18.7366984110162,18.6730019349093,19.1565465125406,18.0611107124633,18.6617791246617,18.4549334251416,19.7623112025948,18.9006556059553,19.4077693150432,18.7129189905106,20.4744523419947,18.5072105384534,18.2224600876384,19.8881874429887,18.3046137185528,18.7664423972392,18.6096877151489,19.3481940376268,18.669508681669,18.5467822768036,18.2472441692057,18.8785606424108,18.1989557940494,19.0297649037062,18.5180751541285,18.7387868821293,18.4509645752653,18.6582415291657,18.3038617159887,18.5343823296621,18.8332903214735,-0.0983027828330592,-0.819950108881154,0.623344543215036,18.7453989949027,-0.275514587541265,-5.75010465049983,0.784372800260199,0.99407463931736,0,0,0.010368729298784922,0.7676325861126299,0,0
P11233,RALA_HUMAN,RALA,Ras-related protein Ral-A,6,"=""""",19.1614252132831,19.0221376090674,18.5794217989127,18.7396580057202,18.8977526280453,18.9971660737362,20.0362843256284,18.5897889150455,18.2355528235432,18.5701404615407,19.0376798085391,18.3886795109422,18.4327380405402,18.1395979120114,18.5049790746915,19.1104141664444,18.7773996585823,18.8096273047778,18.6862511506733,20.1574860712673,19.1072349146907,18.4467028460107,18.7986549983978,19.6279423328907,18.6257582374682,18.8175796660898,19.0459707429922,18.7793013074594,18.7166235382556,18.7778465002306,18.4465367061833,18.8404038884956,18.7190634828307,18.1937980338682,18.790599256685,18.5595364066115,18.4568330776343,18.9561802843169,18.5632088069575,19.243209575965,-0.116891747511524,-0.537922029120572,0.304138534097525,18.8096791289256,-0.561531742563501,-5.63929822191062,0.577641984108078,0.99407463931736,0,0,0.02786012509382067,0.6243849097867687,0,0
P33176,KINH_HUMAN,KIF5B,Kinesin-1 heavy chain,25,"=""""",18.3611142342505,18.7660090587362,19.0216564430306,18.9203440768424,18.2856109553178,18.3710119201521,19.3959924034585,18.7525466222094,18.7412881412504,18.8142694324956,18.4912217503256,18.9471059903613,19.0325750835159,18.4281002641447,18.9549737677294,19.1208004370802,18.7976251545044,19.0881832777503,18.8353993052876,19.9679103025615,18.4485821079862,18.6356949539712,18.8256291103113,18.3135243195284,18.8707246693033,18.756832855979,19.2854165535536,18.8861077673612,18.8715648936959,18.9303422076907,19.0439489703246,18.7634707698973,19.1979164085251,19.1098139716245,18.9951559896196,19.1092559304709,19.0396276731936,18.9905189918404,18.9978288169494,19.0119953075244,0.265284820612578,-0.0507136396298802,0.581283280855037,18.8794422722589,1.69797474656497,-4.49523490709155,0.0974644632770353,0.99407463931736,0,0,0.2682437291007534,0.19190814652815746,0,0
Q99460,PSMD1_HUMAN,PSMD1,26S proteasome non-ATPase regulatory subunit 1,19,"=""""",19.7818168112722,18.7863349661804,18.6461683748431,18.9876558384652,18.8487534529917,18.6317938113835,18.4929465852951,19.0689684355431,18.9345227134442,18.7633447456907,18.8782563494592,19.091173756677,19.2293469244688,19.6693442931932,19.3892603406867,18.8684316063079,19.3447286914693,18.8407086637727,19.2991650431272,17.5328470557756,18.3590018765352,18.8462480613559,18.53814774725,17.9687294830394,18.9297423268523,18.9497709928353,18.8771601083023,18.3749908759002,18.8315786929397,19.0459780643147,19.0656872310542,19.0109123659175,19.5203523857488,19.1037494577051,19.0880144843152,18.8849166329365,18.8701102889282,19.399604122783,18.9796005420428,19.262186481107,-0.0970979142800701,-0.489269852909071,0.295074024348931,18.9248012670478,-0.500768703098959,-5.66910075176708,0.619343294714304,0.99407463931736,0,0,0.020203023194440346,0.6828868234007655,0,0
O60925,PFD1_HUMAN,PFDN1,Prefoldin subunit 1,3,"=""""",NA,18.9716613742378,18.9234528752588,18.7106468732169,NA,NA,17.5462006959096,19.2966646386013,18.9842685772467,19.2357573443007,16.9771147502366,19.2286649199993,NA,NA,19.2478635464096,17.8607902365641,19.0170520376919,18.4695567798834,18.6818239547295,19.2784216957227,NA,18.8683306548064,18.1557597826201,NA,18.2577471379955,19.1195096175225,19.1603189515565,19.1221913936047,18.6073122233873,17.575509840819,19.9299838126843,19.4189388304194,19.3162807190603,19.1457811095419,19.3647256473457,19.0692369553038,19.3651919015223,19.2610528814009,18.7726323023516,19.0285865909681,1.25730731848311,0.618734984839219,1.89587965212701,18.8475463834218,4.01023395049605,0.108025696241787,3.3928621878481e-4,0.168907741356531,1,0,4.362144482941046,0.004373974849644614,1,1
Q8NBX0,SCPDL_HUMAN,SCCPDH,Saccharopine dehydrogenase-like oxidoreductase,9,"=""""",18.8710746723457,18.7692460096661,18.6966819137414,19.0122097617948,18.6361847711673,18.7096630976807,18.5880705213403,19.0815954826278,19.246543785717,18.6308088964502,19.2864309974604,18.7081854321982,19.3125664454202,17.8990039147745,18.9022097969488,17.7495384368761,18.9225668254623,19.1154547579152,18.6649913744678,17.7053570037359,18.6620969103396,19.3608730131375,18.633410270864,18.1287862697481,19.1641908270372,19.2142616854446,18.7053666006763,19.4118894185308,19.7340043157112,17.9173289977438,18.7671167377993,19.553011372992,19.3848774807135,19.3285976003344,19.3482463330249,19.4120239883807,19.6514652901864,19.1555587289514,19.3649502768453,18.3539412145129,-0.278953896198356,-0.788318524630581,0.230410732233869,18.8940095307691,-1.10766246984269,-5.22402253072646,0.274780019358292,0.99407463931736,0,0,0.15649727829053264,0.29852378348824493,0,0
Q14BN4,SLMAP_HUMAN,SLMAP,Sarcolemmal membrane-associated protein,12,"=""""",NA,18.7437752046208,19.0424236449052,18.8146247838511,19.2691004153475,18.8155970393066,NA,18.8728981969848,18.9015774051243,19.562864515584,19.5954017447569,19.3526636848343,18.9181190652566,18.0393429693555,18.2738211001533,NA,18.2549658084379,18.227676875155,19.6370373660544,NA,18.0853102081455,18.9326521424443,18.8206602165278,NA,18.6389215744601,18.7828803992779,17.724902711228,17.8122315343135,18.1940780962333,17.7676700995386,19.94022328793,18.7159680982741,19.47506395219,19.4871908057889,19.7303185313885,19.9010401435195,19.0249422792466,19.4551235205724,19.2867751626425,19.2909248695673,0.140841042682528,-0.475643517780073,0.757325603145129,18.896821927229,0.464246877348734,-5.66571278022782,0.645423625089859,0.99407463931736,0,0,0.026781648431795698,0.6358665937670859,0,0
Q92947,GCDH_HUMAN,GCDH,"Glutaryl-CoA dehydrogenase, mitochondrial",9,"=""""",18.5551605231503,18.9282896669176,18.5146241518379,18.3711982130607,NA,NA,18.3083388095469,19.7074369946168,19.1742676667454,18.9132616137791,18.4377399841765,18.4479238333154,18.5687436985194,NA,NA,NA,18.2583714733866,18.4836456774485,18.3672185458837,17.5390001613652,18.9699786480833,18.7197836139239,NA,NA,18.650646338169,18.7088603582932,NA,19.732596631646,20.5189970102017,17.0699238477805,NA,19.4189672913858,18.9411325306813,19.1854778527647,19.3216113500019,19.4979792735558,19.3084413840257,18.4223306889292,19.6768463617247,18.8367641203357,0.0740048024305722,-0.633606924443804,0.781616529304948,18.8243728488791,0.213567278481046,-5.65292811570194,0.832325872241829,0.99407463931736,0,0,0.005898671587292792,0.8135593220338984,0,0
Q99685,MGLL_HUMAN,MGLL,Monoglyceride lipase,12,"=""""",18.1860901683292,18.5441355671363,17.9471492944248,18.7849145165651,NA,18.0184634376842,20.632048040962,17.8008069128968,17.5544408740536,17.4702135985813,18.7002362052808,16.6453502765048,NA,19.0098688259216,17.7424595507811,20.1761057529436,18.711161473352,18.3061347402136,17.3878140647908,19.2145814285925,19.4491937356771,NA,NA,21.1850238279012,18.5293918639413,19.2727903717358,18.7560939912941,18.0865594391822,18.6517406632552,20.6166686856319,17.4869052871678,17.1337929561521,17.6370565428217,17.642124329667,16.9277771694053,17.6482030833771,17.3931094188349,16.8740720009797,17.5433152536541,17.2959980145638,-1.00371748965901,-1.97489773869025,-0.0325372406277751,18.3044942045627,-2.09796735628056,-3.80971262362053,0.0431808161358099,0.879741757486499,-1,0,1.3697824457395666,0.0306178239475123,-1,0
